condition,protein,morphology,oxygen_levels,glucose_levels,morphology_death,glucose_death,oxygen_death,H2O_levels,NH4Cl_levels,KH2PO4_levels,MgSO4_levels,NaCl_levels,CaCl2_levels,FeSO4_levels,ZnCl2_levels,nutrients_death,toxin_in_blood,toxin_death
perturb,protein_61,0.9935840986286333,5193.59326171875,54.77750015258789,0.0,1.0,0.0,55.244998931884766,66.708251953125,59.5942497253418,55.75374984741211,62.329498291015625,23.68899917602539,45.64350128173828,59.67525100708008,1.0,0.0,0.0
perturb,protein_62,0.9935840986286333,5246.31005859375,85.54949951171875,0.0,1.0,0.0,86.62474822998047,89.2552490234375,89.00375366210938,87.02549743652344,93.35250091552734,39.75299835205078,75.25824737548828,85.4104995727539,3.0,0.0,0.0
perturb,protein_63,0.9935840986286333,5254.77734375,56.680999755859375,0.0,1.0,0.0,58.35675048828125,69.62674713134766,61.83000183105469,58.73649978637695,66.30750274658203,26.651500701904297,48.1197509765625,62.72975158691406,1.0,0.0,0.0
perturb,protein_64,0.9935840986286333,5246.9189453125,56.3849983215332,0.0,1.0,0.0,58.436500549316406,70.33000183105469,61.88475036621094,58.941749572753906,65.5427474975586,25.703750610351562,49.743499755859375,62.53274917602539,1.0,0.0,0.0
perturb,protein_65,0.9935840986286333,5303.6162109375,57.840999603271484,0.0,1.0,0.0,58.4427490234375,71.93049621582031,64.44049835205078,58.55699920654297,67.94425201416016,25.113750457763672,48.395748138427734,63.42649841308594,1.0,0.0,0.0
perturb,protein_66,0.9935840986286333,5281.72412109375,56.142250061035156,0.0,1.0,0.0,58.3120002746582,69.24925231933594,61.734500885009766,57.79999923706055,65.49250030517578,25.866249084472656,47.56399917602539,62.328250885009766,1.0,0.0,0.0
perturb,protein_67,0.9935840986286333,5320.7080078125,90.73400115966797,0.0,1.0,0.0,93.53575134277344,99.72374725341797,91.04325103759766,90.15924835205078,97.56075286865234,46.04475021362305,79.75749969482422,90.83999633789062,3.0,0.0,0.0
perturb,protein_68,0.9935840986286333,5260.0732421875,54.838748931884766,0.0,1.0,0.0,56.11524963378906,67.57450103759766,60.541751861572266,57.42599868774414,63.992000579833984,23.95199966430664,46.64274978637695,60.94874954223633,1.0,0.0,0.0
perturb,protein_69,0.9935840986286333,5231.2412109375,52.917999267578125,0.0,1.0,0.0,54.56800079345703,65.82225036621094,57.32775115966797,54.529998779296875,62.14875030517578,22.08275032043457,44.36825180053711,58.9067497253418,1.0,0.0,0.0
perturb,protein_70,0.9935840986286333,5290.4931640625,70.12325286865234,0.0,1.0,0.0,71.69225311279297,84.22775268554688,75.72200012207031,71.80149841308594,79.15750122070312,39.32075119018555,61.65800094604492,76.2854995727539,2.0,0.0,0.0
perturb,protein_71,0.9935840986286333,5308.52880859375,60.27199935913086,0.0,1.0,0.0,61.653751373291016,76.4469985961914,68.44249725341797,62.173248291015625,71.70850372314453,31.482250213623047,51.12099838256836,67.55950164794922,1.0,0.0,0.0
perturb,protein_72,0.9935840986286333,5284.9091796875,77.6395034790039,0.0,1.0,0.0,79.32074737548828,90.60449981689453,83.73149871826172,79.6094970703125,87.17050170898438,45.425750732421875,69.17350006103516,84.60399627685547,3.0,0.0,0.0
perturb,protein_73,0.9935840986286333,5222.84619140625,54.59349822998047,0.0,1.0,0.0,56.1922492980957,67.5737533569336,59.8797492980957,56.04875183105469,63.33000183105469,23.221250534057617,46.33625030517578,60.627498626708984,1.0,0.0,0.0
perturb,protein_74,0.9935840986286333,5232.58349609375,64.1395034790039,0.0,1.0,0.0,65.9217529296875,76.21375274658203,69.07775115966797,64.71925354003906,73.72875213623047,32.92824935913086,55.41225051879883,69.42449951171875,2.0,0.0,0.0
perturb,protein_75,0.9935840986286333,5162.56591796875,53.415000915527344,0.0,1.0,0.0,55.55524826049805,65.729248046875,59.21049880981445,55.67774963378906,61.73374938964844,23.41950035095215,45.60625076293945,59.341251373291016,1.0,0.0,0.0
perturb,protein_76,0.9935840986286333,5279.02001953125,55.325748443603516,0.0,1.0,0.0,56.20100021362305,67.93374633789062,59.72700119018555,56.7712516784668,64.55149841308594,23.542999267578125,47.097999572753906,61.109500885009766,1.0,0.0,0.0
perturb,protein_77,0.9935840986286333,5264.59912109375,57.541751861572266,0.0,1.0,0.0,58.506500244140625,70.60649871826172,61.54750061035156,59.178001403808594,66.43499755859375,25.954750061035156,49.01900100708008,63.82699966430664,1.0,0.0,0.0
perturb,protein_78,0.9935840986286333,5199.201171875,55.50299835205078,0.0,1.0,0.0,56.94499969482422,67.12650299072266,60.36524963378906,55.25699996948242,62.89400100708008,24.934499740600586,46.82075119018555,60.39649963378906,1.0,0.0,0.0
perturb,protein_79,0.9935840986286333,5181.37744140625,55.85124969482422,0.0,1.0,0.0,56.65399932861328,67.38275146484375,58.90399932861328,56.666500091552734,62.38949966430664,23.695999145507812,46.478248596191406,60.591251373291016,1.0,0.0,0.0
perturb,protein_80,0.9935840986286333,5252.5859375,55.30400085449219,0.0,1.0,0.0,55.809749603271484,65.74199676513672,60.18550109863281,56.183998107910156,63.90174865722656,24.1825008392334,46.076499938964844,60.77399826049805,1.0,0.0,0.0
perturb,protein_81,0.9935840986286333,5301.6572265625,55.829750061035156,0.0,1.0,0.0,57.45375061035156,68.98774719238281,60.87699890136719,57.79999923706055,64.90650177001953,25.187999725341797,47.617000579833984,61.8432502746582,1.0,0.0,0.0
