condition,protein,morphology,oxygen_levels,glucose_levels,morphology_death,glucose_death,oxygen_death,H2O_levels,NH4Cl_levels,KH2PO4_levels,MgSO4_levels,NaCl_levels,CaCl2_levels,FeSO4_levels,ZnCl2_levels,nutrients_death,toxin_in_blood,toxin_death
perturb,protein_81,0.5660856935365711,6045.38623046875,408.479736328125,1.0,1.0,0.0,413.7442626953125,432.84149169921875,421.3504943847656,410.2537536621094,419.46600341796875,379.7967529296875,399.60675048828125,418.2142639160156,7.0,12667651.0,1.0
perturb,protein_82,0.5428044280441803,6228.60693359375,417.1684875488281,1.0,1.0,0.0,420.47674560546875,437.7727355957031,421.3172607421875,417.3012390136719,425.73699951171875,380.7764892578125,404.5007629394531,424.0044860839844,7.0,12858506.0,1.0
perturb,protein_83,0.5723065798986673,6025.17626953125,408.47125244140625,1.0,1.0,0.0,414.6789855957031,428.0277404785156,413.0929870605469,409.1684875488281,419.05950927734375,374.8550109863281,398.5157470703125,410.8272399902344,7.0,12654107.0,1.0
perturb,protein_84,0.5730803974705377,5964.90380859375,406.7852478027344,1.0,1.0,0.0,413.041259765625,426.05999755859375,414.85626220703125,408.63824462890625,416.5712585449219,376.4332580566406,396.2640075683594,412.968994140625,7.0,12620128.0,1.0
perturb,protein_85,0.5868670602969069,5992.3603515625,404.0777587890625,1.0,1.0,0.0,409.84075927734375,423.801513671875,412.3697509765625,405.3817443847656,414.51251220703125,373.3317565917969,393.23150634765625,409.65924072265625,7.0,12556946.0,1.0
perturb,protein_86,0.5548032936869982,5719.40478515625,403.4964904785156,1.0,1.0,0.0,410.8132629394531,420.0257568359375,406.1189880371094,403.6789855957031,413.63226318359375,372.78900146484375,394.9209899902344,406.1507568359375,7.0,12614384.0,1.0
perturb,protein_87,0.5748827138216213,6141.60009765625,405.6712646484375,1.0,1.0,0.0,410.4327392578125,425.5762634277344,416.6787414550781,408.3242492675781,417.31024169921875,377.5172424316406,396.51348876953125,414.82025146484375,7.0,12623330.0,1.0
perturb,protein_88,0.5743682310468277,6089.00048828125,405.6882629394531,1.0,1.0,0.0,411.0067443847656,425.833251953125,414.1235046386719,407.15399169921875,417.937255859375,374.917236328125,397.4957580566406,413.57574462890625,7.0,12639110.0,1.0
perturb,protein_89,0.578217821782074,5980.734375,404.6400146484375,1.0,1.0,0.0,410.37200927734375,425.0277404785156,413.62225341796875,405.93499755859375,416.44000244140625,374.63250732421875,395.7722473144531,413.69000244140625,7.0,12600345.0,1.0
perturb,protein_90,0.5650436046510601,6212.673828125,404.2122497558594,1.0,1.0,0.0,411.5899963378906,427.1000061035156,415.0985107421875,407.6812438964844,416.4547424316406,373.9592590332031,395.6027526855469,414.1155090332031,7.0,12627722.0,1.0
